unique_id,timepoint,age,gender,exclude_master,attention_check_1,attention_check_2,SITES_completeness,IRI_completeness,EQ_completeness,PET_completeness,EYES_completeness,PTP_completeness,SITES,IRI_FS,IRI_EC,IRI_PT,IRI_PD,IRI_total,EQ_total,EQ_cog,EQ_aff,EQ_soc,PET_total,EYES_total,PTP_simple,PTP_reversed,PTP_doublereversed,PTP_total,PTTA_total,IRI_1,IRI_2,IRI_3,IRI_4,IRI_5,IRI_6,IRI_7,IRI_8,IRI_9,IRI_10,IRI_11,IRI_12,IRI_13,IRI_14,IRI_15,IRI_16,IRI_17,IRI_18,IRI_19,IRI_20,IRI_21,IRI_22,IRI_23,IRI_24,IRI_25,IRI_26,IRI_27,IRI_28,EQ_1,EQ_4,EQ_6,EQ_8,EQ_10,EQ_11,EQ_12,EQ_14,EQ_15,EQ_18,EQ_19,EQ_21,EQ_22,EQ_25,EQ_26,EQ_27,EQ_28,EQ_29,EQ_32,EQ_34,EQ_35,EQ_36,EQ_37,EQ_38,EQ_39,EQ_41,EQ_42,EQ_43,EQ_44,EQ_46,EQ_48,EQ_49,EQ_50,EQ_52,EQ_54,EQ_55,EQ_57,EQ_58,EQ_59,EQ_60,PET_1,PET_2,PET_3,PET_4,PET_5,PET_6,PET_7,EYES_1,EYES_2,EYES_3,EYES_4,EYES_5,EYES_6,EYES_7,EYES_8,EYES_9,EYES_10,EYES_11,EYES_12,EYES_13,EYES_14,EYES_15,EYES_16,EYES_17,EYES_18,EYES_19,EYES_20,EYES_21,EYES_22,EYES_23,EYES_24,EYES_25,EYES_26,EYES_27,EYES_28,EYES_29,EYES_30,EYES_31,EYES_32,EYES_33,EYES_34,EYES_35,EYES_36,PTP_1,PTP_2,PTP_3,PTP_4,PTP_5,PTP_6,PTP_7,PTP_8,PTP_9,PTTA_1,PTTA_2,PTTA_3,PTTA_4,PTTA_5,PTTA_6,PTTA_7,PTTA_8,PTTA_9,PTTA_10,PTTA_11,PTTA_12,PTTA_13,PTTA_14,PTTA_15,PTTA_16,PTTA_17,PTTA_18,PTTA_19,PTTA_20,PTTA_21,PTTA_22,PTTA_23,PTTA_24,PTTA_25,PTTA_26,PTTA_27,PTTA_28,PTTA_29,PTTA_30,PTTA_31,PTTA_32
70,1,57,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,8,21,14,20,63,59,22,20,11,3.4285714285714284,32,3,2,1,6,2,0,3,2,3,2,3,1,2,3,4,2,2,2,3,2,1,4,3,2,3,2,3,1,3,1,1,2,3,2,0,2,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,2,1,0,2,2,1,1,1,2,1,2,3,3,4,4,5,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,47,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,14,27,25,10,76,43,15,14,14,4.571428571428571,31,2,2,0,4,9,1,4,4,3,2,2,1,4,4,3,4,4,3,4,2,0,2,4,0,4,4,4,2,0,4,4,0,3,2,0,2,0,1,1,2,2,0,2,0,1,2,1,1,1,2,2,1,1,0,1,0,1,0,2,0,1,1,2,2,1,0,1,0,2,1,1,1,2,5,5,4,5,5,4,4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,36,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,15,17,12,10,54,39,19,11,7,2.4285714285714284,28,3,3,0,6,9,3,3,3,2,3,3,2,2,3,1,2,3,2,2,1,0,2,3,2,2,3,2,1,0,1,3,0,0,2,1,1,0,1,2,1,1,0,2,1,0,2,1,2,0,1,0,0,0,2,2,1,2,0,2,0,2,1,1,2,0,1,2,0,1,1,0,0,1,1,3,3,3,3,2,2,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,32,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,14,20,19,12,65,47,14,17,9,4.714285714285714,25,3,0,2,5,5,3,2,3,2,1,1,1,3,3,2,2,2,1,3,1,2,3,3,2,4,4,3,2,1,3,3,2,3,1,1,0,0,2,1,2,0,1,2,0,2,1,1,1,2,1,1,2,2,0,1,1,2,1,2,0,2,1,2,2,1,1,0,1,1,1,1,2,2,5,3,5,5,5,5,5,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,66,male,include,passed,passed,complete,complete,complete,complete,complete,complete,4,13,19,23,9,64,35,8,13,11,2.7142857142857144,32,3,4,0,7,10,1,2,3,3,3,1,1,3,3,1,3,2,1,3,3,2,3,3,1,3,4,2,2,1,3,2,1,4,0,0,0,0,2,2,0,1,1,1,1,2,1,1,0,1,1,1,1,2,0,1,1,1,2,1,1,1,0,2,2,1,1,0,0,0,1,1,0,1,3,2,2,1,3,4,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,39,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,24,24,17,16,81,43,12,19,7,3.4285714285714284,24,3,4,0,7,7,3,4,1,4,3,2,4,3,4,3,3,4,2,1,2,3,3,4,2,4,3,3,4,2,3,3,2,2,1,0,1,0,1,1,2,1,2,2,0,2,1,0,1,1,1,0,2,2,1,1,1,2,1,1,1,1,1,2,2,0,2,1,1,1,0,1,1,1,2,3,4,5,2,5,3,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,32,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,23,25,22,21,91,63,24,21,7,4.857142857142857,27,3,4,0,7,10,3,4,3,3,4,4,4,4,4,3,3,1,3,3,1,3,4,3,2,4,4,4,4,2,3,4,3,4,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,0,2,0,1,2,1,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,45,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,11,27,24,5,67,72,28,21,11,4.857142857142857,26,3,3,1,7,5,1,4,4,4,3,2,2,4,4,1,4,4,1,4,1,1,0,4,1,4,4,3,0,0,3,0,0,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,0,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,5,4,5,5,5,5,5,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,34,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,16,17,24,4,61,42,22,11,5,1.8571428571428572,30,1,4,2,7,5,2,1,4,2,2,1,2,4,3,3,4,1,0,2,2,3,0,4,0,3,4,2,2,0,2,4,0,4,1,2,0,2,0,0,2,2,0,2,1,0,1,2,2,0,0,0,2,0,1,2,1,2,0,1,0,2,1,2,0,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,28,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,18,21,24,9,72,43,16,13,11,3.142857142857143,29,3,4,2,9,26,3,2,4,3,2,3,1,3,3,3,4,3,1,3,3,3,2,3,0,3,4,4,3,0,3,3,0,3,2,0,1,0,2,1,1,2,1,2,1,0,2,1,1,2,0,1,2,1,0,1,2,1,0,1,0,2,2,2,2,1,0,1,1,1,0,1,1,1,3,2,3,4,3,4,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
80,1,52,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,16,19,13,11,59,38,12,14,10,2.857142857142857,26,3,4,2,9,6,4,4,2,2,2,3,2,2,4,3,2,4,2,2,2,3,1,4,2,1,3,2,1,0,1,0,0,1,2,0,1,0,2,2,0,2,1,2,1,1,0,1,2,1,0,0,1,0,0,0,0,2,0,2,0,1,2,2,2,2,0,1,1,0,2,0,1,1,2,2,3,4,4,4,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,36,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,20,20,21,7,68,60,27,17,8,2.7142857142857144,26,3,2,1,6,17,3,3,4,4,4,3,2,3,4,1,2,3,0,3,4,2,3,0,0,4,4,2,3,0,2,3,0,2,2,1,1,1,2,2,2,1,1,2,2,0,1,2,2,2,1,0,2,1,1,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,4,4,1,5,2,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
82,1,51,male,include,passed,passed,complete,complete,complete,complete,complete,complete,2,27,24,18,11,80,34,13,12,5,4.857142857142857,23,3,3,2,8,0,4,4,0,0,3,0,4,4,4,4,4,4,4,4,2,4,0,4,3,4,4,4,4,0,4,4,0,0,1,1,2,2,0,2,0,0,0,0,0,0,0,0,1,2,1,0,2,1,1,2,0,2,0,1,2,1,2,0,0,1,2,1,0,1,1,0,1,1,4,5,5,5,5,5,5,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,61,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,22,27,21,2,72,57,24,18,12,4.142857142857143,25,3,3,0,6,6,2,4,4,4,3,0,4,3,4,0,3,4,1,4,2,3,0,4,1,4,3,3,3,0,3,3,0,3,1,1,1,1,2,0,2,2,2,2,2,1,1,1,2,1,0,1,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,0,1,1,2,4,4,4,5,4,5,3,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,55,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,15,18,18,19,70,46,14,16,12,3.7142857142857144,35,3,4,1,8,7,3,3,3,2,3,4,2,3,4,3,2,3,3,1,3,0,3,3,3,2,3,3,1,1,2,3,2,2,1,1,1,0,2,2,0,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,0,1,2,2,1,1,1,1,1,0,1,1,2,4,2,4,4,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,57,female,include,passed,passed,complete,complete,complete,complete,complete,complete,3,16,16,16,18,66,24,7,8,7,5,23,3,4,1,8,12,2,2,1,2,3,3,2,2,2,3,3,3,2,1,2,1,3,3,2,3,3,3,2,3,3,3,2,2,2,0,0,0,0,2,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,5,5,5,5,5,5,5,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,39,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,19,21,21,10,71,40,15,11,7,4.571428571428571,31,3,4,1,8,14,2,3,3,3,3,2,3,3,3,3,3,3,1,3,3,2,1,3,1,3,3,3,3,1,3,3,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,5,5,5,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,68,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,18,26,21,2,67,45,17,19,5,4,35,3,4,0,7,14,1,3,4,3,4,0,3,4,4,1,3,4,1,4,1,0,0,4,0,4,3,4,3,0,3,3,0,3,1,1,2,0,1,2,0,0,1,2,1,2,2,1,1,1,0,1,2,0,0,2,1,2,0,0,2,2,1,1,2,1,2,2,1,2,0,1,1,1,5,3,5,4,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,75,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,20,27,16,20,83,55,17,20,11,3.4285714285714284,24,3,2,2,7,6,3,4,2,4,3,4,3,3,4,3,2,3,3,4,2,2,4,4,2,3,3,4,3,2,2,3,2,2,2,1,2,2,2,2,2,1,2,2,1,1,0,1,1,2,1,1,2,1,1,1,1,2,0,2,2,1,2,2,2,1,2,2,1,1,1,0,1,1,2,3,4,4,5,4,2,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,30,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,20,21,20,16,77,54,24,16,7,4,21,3,1,1,5,10,4,4,2,0,4,2,4,4,3,4,4,4,2,2,2,0,0,4,2,4,4,4,0,2,0,4,4,4,2,0,2,2,2,2,0,2,0,0,2,2,0,1,2,2,0,2,2,0,2,2,2,0,0,2,2,2,2,2,0,0,2,1,2,2,2,0,2,2,5,1,5,5,4,5,3,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,24,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,20,22,16,12,70,31,17,11,6,4.142857142857143,24,3,4,1,8,9,1,2,1,2,4,3,3,2,4,2,3,3,1,4,1,2,2,3,1,4,3,3,4,1,3,3,2,3,2,0,1,0,0,0,0,0,0,2,1,0,1,1,2,0,1,0,1,1,2,0,1,2,0,1,2,1,2,0,0,0,0,1,2,0,0,1,1,2,4,3,4,5,4,5,4,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,62,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,25,26,25,11,87,56,22,22,14,4.857142857142857,27,3,4,2,9,0,3,4,3,3,4,2,4,4,4,1,3,4,2,3,4,2,2,4,1,4,4,4,4,1,3,4,2,4,2,0,2,2,0,2,2,2,1,2,1,1,2,1,2,1,0,1,2,2,0,2,1,2,1,2,2,2,2,2,2,0,2,1,1,1,0,1,2,2,5,5,5,5,5,5,4,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,54,female,exclude,failed,passed,complete,complete,complete,complete,complete,complete,4,16,20,16,15,67,34,7,15,9,4.571428571428571,34,3,4,0,7,6,2,3,3,3,2,3,2,2,3,3,3,3,3,3,2,1,2,3,2,2,2,3,3,1,2,3,1,2,0,0,1,0,1,2,1,1,0,2,0,2,1,0,0,1,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,2,1,4,4,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,26,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,18,22,21,9,70,53,20,19,10,2.5714285714285716,30,3,3,1,7,12,3,3,3,3,3,1,3,3,3,2,3,3,2,3,3,2,1,3,1,3,3,4,2,1,3,2,1,3,1,1,2,1,2,0,1,2,0,2,1,2,2,1,1,1,2,2,2,1,0,2,1,2,0,1,1,2,1,2,2,1,1,2,1,1,0,2,2,2,3,1,3,2,2,4,3,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,43,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,25,22,21,4,72,48,14,17,10,4,27,3,3,1,7,6,3,3,3,2,4,0,3,3,3,1,3,4,3,3,4,4,0,4,0,3,3,4,4,0,2,3,0,3,1,0,1,0,1,2,2,2,1,2,1,2,1,0,1,2,0,2,2,2,0,2,2,0,1,1,0,2,2,2,2,1,2,1,0,0,0,1,2,2,4,3,5,4,3,5,4,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,34,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,18,15,21,10,64,51,22,15,9,3.142857142857143,29,3,3,0,6,11,3,2,3,2,3,2,1,4,3,1,3,4,1,1,3,3,2,3,1,3,3,1,2,2,3,2,1,2,1,1,2,1,2,0,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,0,1,1,2,1,1,2,1,2,1,0,2,2,2,1,1,1,2,3,2,3,4,4,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,38,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,19,17,15,15,66,33,9,12,10,4.285714285714286,29,3,3,2,8,3,3,2,2,3,3,1,2,1,2,3,3,3,3,2,3,2,3,3,2,3,2,2,3,1,2,3,2,2,1,1,1,0,1,1,0,2,1,2,1,1,1,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,4,2,4,5,5,5,5,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,31,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,19,17,20,13,69,39,23,12,8,4,25,3,0,0,3,8,3,3,3,3,3,3,1,3,3,2,3,3,4,1,2,3,2,3,1,1,3,3,3,0,3,3,1,3,2,0,2,0,0,1,0,0,0,2,2,1,0,2,2,0,0,1,0,0,1,2,0,2,0,2,1,2,2,0,1,0,1,2,1,2,2,2,0,1,4,4,4,4,4,4,4,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,64,male,include,passed,passed,complete,complete,complete,complete,complete,complete,4,21,23,15,10,69,48,15,16,7,4.571428571428571,24,3,4,0,7,11,4,3,3,4,3,2,4,2,3,3,1,4,1,4,3,2,3,3,1,3,3,3,2,0,1,2,0,2,2,2,1,1,2,1,2,1,1,1,1,1,0,1,1,1,2,0,2,2,2,1,1,2,0,1,1,1,1,1,2,2,2,1,1,1,0,1,1,1,5,4,5,4,5,5,4,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,20,female,include,passed,passed,complete,complete,complete,complete,complete,complete,5,28,25,23,23,99,36,11,19,6,4.571428571428571,26,3,4,1,8,10,4,3,3,3,4,4,4,4,3,4,4,4,1,4,1,4,4,4,3,4,4,4,4,3,3,4,4,4,0,0,2,0,1,2,0,0,0,2,1,1,1,0,0,1,1,0,2,0,0,1,0,2,1,0,2,2,2,2,1,1,2,1,0,2,0,0,2,1,5,3,5,5,5,5,4,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,72,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,14,22,17,15,68,48,17,14,11,4.142857142857143,28,3,1,0,4,2,1,2,2,2,3,3,2,3,4,2,3,3,2,3,2,1,2,3,2,4,3,4,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,1,0,1,1,2,2,0,1,0,2,0,1,2,2,0,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,4,4,5,5,4,4,3,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,26,female,include,passed,passed,complete,complete,complete,complete,complete,complete,4,15,22,14,18,69,35,18,13,2,3.857142857142857,19,3,4,0,7,6,2,3,2,4,1,2,3,3,3,4,1,2,3,2,1,2,3,4,2,3,2,3,2,1,2,3,3,3,2,0,2,1,0,2,0,0,1,2,1,1,1,1,1,0,0,0,2,0,0,2,0,1,0,2,1,2,1,1,0,1,0,1,1,1,0,2,1,1,3,2,4,5,5,4,4,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,31,female,include,passed,passed,complete,complete,complete,complete,complete,complete,3,17,20,16,12,65,32,13,10,1,4.428571428571429,26,3,3,0,6,7,3,3,2,3,1,1,2,2,3,3,3,3,3,3,0,3,2,3,1,3,3,2,3,1,3,2,1,3,1,1,1,1,0,2,2,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,4,3,5,5,5,5,4,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,24,male,include,passed,passed,complete,complete,complete,complete,complete,complete,5,26,26,21,24,97,30,10,7,7,4.571428571428571,26,3,3,0,6,12,4,4,4,4,4,4,4,4,4,4,4,2,4,2,0,4,4,4,2,4,4,4,4,2,3,4,4,2,0,2,0,2,2,1,2,0,2,0,0,2,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1,2,2,5,2,5,5,5,5,5,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
